2    996.5260480139342    0.030351089269747975    1.586001174603717e-05    2.583003678501953
3    942.8694157504066    0.03893005970631027    1.7305206208641404e-05    2.8896612752818487
4    891.567142607524    0.03379320995775875    1.728994941509752e-05    2.7066605136328343
5    853.2847880314973    0.022603215010019755    1.7178337564001132e-05    2.3032021132269227
6    827.0952366256572    0.012666458235116666    1.7900140242389284e-05    1.8541312251840343
7    810.3624727812792    0.006840203525136918    1.9892670395410607e-05    1.4559585943340017
8    800.2068885728814    0.004393187127875831    2.322358793237726e-05    1.150812195405675
9    795.2861744047549    0.003512848097320713    2.7769183979273268e-05    0.9436626018399816
10    794.1836066268074    0.0029954919122870964    3.3349056429367806e-05    0.8264271708809269
11    795.5450222541934    0.0025278317913875244    3.9788750347590606e-05    0.7819746727573754
12    800.074160115852    0.002217512180957479    4.6965805429657636e-05    0.7916798001594265
13    805.9161224577847    0.0021360899732289886    5.480353201148431e-05    0.8325332304703393
14    812.9063257540754    0.002224614242913279    6.326260866385397e-05    0.8839454824531476
15    820.0259409360505    0.0024039222279316316    7.23275535313266e-05    0.9384721433546827
16    829.0025779443378    0.002654516613129593    8.199306226682994e-05    0.9976429742709235
17    839.6855221262956    0.003017520903686079    9.225778726965965e-05    1.05896734388799
18    850.9499588696721    0.003535113082057754    0.00010312118046380283    1.121234374410549
19    863.56616490792    0.00421097857723819    0.00011458338175893813    1.1876548161292495
20    875.9304809875716    0.005022974754826166    0.00012664476875477726    1.2531934689044166
21    888.7376931080605    0.005964564510988402    0.00013930605736744417    1.322323155488312
22    902.0123837212706    0.007046547549753691    0.00015256779874339168    1.395319661807563
23    915.3679630873744    0.008261188435324114    0.00016642967224813748    1.4696864571554151
24    929.1248969367043    0.009605626472787414    0.00018089112687427872    1.5422102080659714
25    943.4189912076392    0.011084127774413274    0.00019595172535710463    1.6051259800249713
26    957.7615454083169    0.012708629354929014    0.00021161129295681173    1.662072967722676
27    972.5590181828879    0.01448999716034208    0.0002278707942838067    1.7139092562290863
28    987.6390220285429    0.01642201105413887    0.00024473116271859016    1.7559247937117375
